"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1002","Pensacola nurse's #flu video goes viral -- \"Wash your stinking hands,\" she says in frustration.… https://t.co/Yu98aHKwTJ",FALSE,0,NA,2018-02-05 15:40:00,TRUE,NA,"960538505951588354",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","HealthNewsFL",4,FALSE,FALSE,NA,NA
"1003","This flu season has killed 53 children nationwide, 16 in the most recently reported week. The flu vaccine is not wo… https://t.co/fj9JkX3IHb",FALSE,1,NA,2018-02-05 15:39:30,TRUE,NA,"960538381917868033",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ShorecareDE",0,FALSE,FALSE,NA,NA
"1004","RT @CDCDirector: We continue to recommend #flu vaccine. Even though most flu vaccines have low effectiveness against H3N2 viruses, effectiv…",FALSE,0,NA,2018-02-05 15:39:01,FALSE,NA,"960538256856223744",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","WillMcSwagger",138,TRUE,FALSE,NA,NA
"1005","RT @SLAPodcast: Episode 182: \"TV's Uncle Frank\"
#flu #feverdreams #beer #HomeAlone #GroundhogDay #goldfish #Cocktail #Jaws #IngloriousBaste…",FALSE,0,NA,2018-02-05 15:38:25,FALSE,NA,"960538107731939329",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jacrispyholguin",1,TRUE,FALSE,NA,NA
"1006","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-05 15:36:58,FALSE,NA,"960537741057560576",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","amnesiac85",732,TRUE,FALSE,NA,NA
"1007","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-05 15:36:48,FALSE,NA,"960537700884533248",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Maureen72440022",732,TRUE,FALSE,NA,NA
"1008","One thing I'm seeing more of that #Influenza is in Florida. Ridiculously fucking huge mosquitoes. Idk what they're… https://t.co/th5Lnzs5Kx",FALSE,0,NA,2018-02-05 15:36:38,TRUE,NA,"960537660363243526",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>","Mill_1_ionDream",0,FALSE,FALSE,NA,NA
"1009","RT @IAmBiotech: As the devastating #flu season continues, @MFoxCNBC reports that businesses can expect to see billions in lost productivity…",FALSE,0,NA,2018-02-05 15:36:25,FALSE,NA,"960537606038499329",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","duckinmagoo",1,TRUE,FALSE,NA,NA
"1010","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-05 15:36:16,FALSE,NA,"960537568201895936",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","bluekite21",732,TRUE,FALSE,NA,NA
"1011","RT @NeilFlochMD: Is it the #Flu or just a #cold? Hard to tell? This may help! https://t.co/KyAiwQlp4R",FALSE,0,NA,2018-02-05 15:36:10,FALSE,NA,"960537542977310720",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Bhaskarj0",6,TRUE,FALSE,NA,NA
"1012","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-05 15:35:37,FALSE,NA,"960537403508236290",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DrCValero",732,TRUE,FALSE,NA,NA
"1013","RT @NVEmergencyMgmt: #Flu is widespread across the U.S. While a #FluShot is still the best way to prevent flu, antiviral drugs are the best…",FALSE,0,NA,2018-02-05 15:35:13,FALSE,NA,"960537302341533697",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","elkoFRC",3,TRUE,FALSE,NA,NA
"1014","RT @CDCDirector: Most people with #flu may have mild illness. However, stay alert for emergency warning signs, which include difficulty bre…",FALSE,0,NA,2018-02-05 15:35:00,FALSE,NA,"960537247329275904",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","WTCHealthPrgm",72,TRUE,FALSE,NA,NA
"1015","@CDCDirector @CDCgov Tell me the #CDC was not shitting bricks when they watched the Vince Lombardi Trophy get all t… https://t.co/p9Spc8mEBD",FALSE,0,"CDCDirector",2018-02-05 15:34:41,TRUE,"959793478627717121","960537170070200321","426909329","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Flagstaf28",0,FALSE,FALSE,NA,NA
"1016","I hate flu season������������������ #flu #puke #fluseason",FALSE,0,NA,2018-02-05 15:34:35,FALSE,NA,"960537143469895681",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","SpuehlerKyla",0,FALSE,FALSE,NA,NA
"1017","RT @CDCDirector: You can reduce your risk of getting the #flu through everyday good health habits. Please stay home if you are sick to help…",FALSE,0,NA,2018-02-05 15:34:23,FALSE,NA,"960537092517318656",NA,"<a href=\"http://www.tweetcaster.com\" rel=\"nofollow\">TweetCaster for Android</a>","theHappyMedic",124,TRUE,FALSE,NA,NA
"1018","RT @healthmap: #India: Swine #flu claims 1 more life, toll rises to 31 in #Kashmir - United News of India https://t.co/wj2BgVXYQq",FALSE,0,NA,2018-02-05 15:34:19,FALSE,NA,"960537077233446912",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","orionbio",4,TRUE,FALSE,NA,NA
"1019","RT @AAPNews: New @CDCgov data shows 53 children have died from #flu. People 6 months and older should be vaccinated as flu continues to be…",FALSE,0,NA,2018-02-05 15:33:38,FALSE,NA,"960536905602383875",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","NMartinez541",60,TRUE,FALSE,NA,NA
"1020","RT @CDCDirector: We continue to recommend #flu vaccine. Even though most flu vaccines have low effectiveness against H3N2 viruses, effectiv…",FALSE,0,NA,2018-02-05 15:32:43,FALSE,NA,"960536672470528000",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mclangub",138,TRUE,FALSE,NA,NA
"1021","RT @battlesuperbugs: Look at this map highlighting #flu cases in the US! Red means high number of cases. Wow. https://t.co/5hYgncFmaR #figh…",FALSE,0,NA,2018-02-05 15:31:30,FALSE,NA,"960536365900251137",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Microharmony",9,TRUE,FALSE,NA,NA
"1022","RT @battlesuperbugs: Look at this map highlighting #flu cases in the US! Red means high number of cases. Wow. https://t.co/5hYgncFmaR #figh…",FALSE,0,NA,2018-02-05 15:30:50,FALSE,NA,"960536200737107973",NA,"<a href=\"http://www.handmark.com\" rel=\"nofollow\">TweetCaster for iOS</a>","equityhealthdev",9,TRUE,FALSE,NA,NA
"1023","Flu Q&amp;A: The latest on this year's deadly #flu season https://t.co/jzHl2Jw4bu #FluSeason https://t.co/jDrFsWFJFS",FALSE,3,NA,2018-02-05 15:30:30,FALSE,NA,"960536113545871360",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","rightathomeUS",2,FALSE,FALSE,NA,NA
"1024","Not far from @CDCGov HQ, #essentialhospital @GradyHealth is responding to the needs of the community during this ve… https://t.co/SQb1E45E0t",FALSE,0,NA,2018-02-05 15:30:25,TRUE,NA,"960536095879581696",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","OurHospitals",0,FALSE,FALSE,NA,NA
"1025","#Flu is widespread across the U.S. While a #FluShot is still the best way to prevent flu, antiviral drugs are the b… https://t.co/L6yA4oDWJO",FALSE,2,NA,2018-02-05 15:30:25,TRUE,NA,"960536092960313344",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","NVEmergencyMgmt",3,FALSE,FALSE,NA,NA
"1026","RT @CDCDirector: We continue to recommend #flu vaccine. Even though most flu vaccines have low effectiveness against H3N2 viruses, effectiv…",FALSE,0,NA,2018-02-05 15:30:19,FALSE,NA,"960536069103026177",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ib_ktiv",138,TRUE,FALSE,NA,NA
"1027","RT @Laurie_Garrett: This #flu season still rising &amp; it's tough to diagnose. Why:
- 83% of flu in US is #influenza A #H3N2
- But A flu #H1N1…",FALSE,0,NA,2018-02-05 15:30:02,FALSE,NA,"960535998886285312",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","1seamuskennedy",50,TRUE,FALSE,NA,NA
"1028","RT @CDCDirector: You can reduce your risk of getting the #flu through everyday good health habits. Please stay home if you are sick to help…",FALSE,0,NA,2018-02-05 15:29:24,FALSE,NA,"960535837476827137",NA,"<a href=\"http://www.echofon.com/\" rel=\"nofollow\">Echofon</a>","conniedl",124,TRUE,FALSE,NA,NA
"1029","RT @CDCDirector: Antiviral medications can help reduce #flu symptoms and shorten how long you are sick. Those who are very sick or at high…",FALSE,0,NA,2018-02-05 15:29:14,FALSE,NA,"960535798604066816",NA,"<a href=\"http://www.echofon.com/\" rel=\"nofollow\">Echofon</a>","conniedl",52,TRUE,FALSE,NA,NA
"1030","RT @battlesuperbugs: Look at this map highlighting #flu cases in the US! Red means high number of cases. Wow. https://t.co/5hYgncFmaR #figh…",FALSE,0,NA,2018-02-05 15:29:10,FALSE,NA,"960535779385724928",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TheFebrileMuse",9,TRUE,FALSE,NA,NA
"1031","RT @CDCDirector: We continue to recommend #flu vaccine. Even though most flu vaccines have low effectiveness against H3N2 viruses, effectiv…",FALSE,0,NA,2018-02-05 15:29:08,FALSE,NA,"960535770422501377",NA,"<a href=\"http://www.echofon.com/\" rel=\"nofollow\">Echofon</a>","conniedl",138,TRUE,FALSE,NA,NA
"1032","RT @CDCDirector: You can reduce your risk of getting the #flu through everyday good health habits. Please stay home if you are sick to help…",FALSE,0,NA,2018-02-05 15:28:40,FALSE,NA,"960535652264591360",NA,"<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for iΟS</a>","the_invisible_a",124,TRUE,FALSE,NA,NA
"1033","RT @CDCDirector: CDC’s latest data indicate that #flu activity is still high and widespread across most of the nation and increasing overal…",FALSE,0,NA,2018-02-05 15:27:33,FALSE,NA,"960535371569418245",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","CKCHDKS",71,TRUE,FALSE,NA,NA
"1034","RT @CDCDirector: You can reduce your risk of getting the #flu through everyday good health habits. Please stay home if you are sick to help…",FALSE,0,NA,2018-02-05 15:27:29,FALSE,NA,"960535355278741504",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","msultani",124,TRUE,FALSE,NA,NA
"1035","RT @CDCDirector: You can reduce your risk of getting the #flu through everyday good health habits. Please stay home if you are sick to help…",FALSE,0,NA,2018-02-05 15:26:39,FALSE,NA,"960535147203481601",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","miguemigu1",124,TRUE,FALSE,NA,NA
"1036","RT @CDCDirector: We continue to recommend #flu vaccine. Even though most flu vaccines have low effectiveness against H3N2 viruses, effectiv…",FALSE,0,NA,2018-02-05 15:26:37,FALSE,NA,"960535139410436096",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","tjlmoore",138,TRUE,FALSE,NA,NA
"1037","RT @CDCDirector: We continue to recommend #flu vaccine. Even though most flu vaccines have low effectiveness against H3N2 viruses, effectiv…",FALSE,0,NA,2018-02-05 15:26:20,FALSE,NA,"960535068543504384",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","EyeDocDorothy",138,TRUE,FALSE,NA,NA
"1038","RT @CDCDirector: We continue to recommend #flu vaccine. Even though most flu vaccines have low effectiveness against H3N2 viruses, effectiv…",FALSE,0,NA,2018-02-05 15:26:06,FALSE,NA,"960535007486988288",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","OglesbyAPP",138,TRUE,FALSE,NA,NA
"1039","THE #FLU IS GOING PANDEMIC! Worldwide epidemic #diseases! END TIME PLAGUES ? https://t.co/aZIvgjaUoC",FALSE,0,NA,2018-02-05 15:26:03,FALSE,NA,"960534996141465600",NA,"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>","Stoccado",0,FALSE,FALSE,NA,NA
"1040","I have the #flu again. ������ If you haven't gotten the #flushot yet, please do so for the sake of people like me who ca… https://t.co/hknlX7d2ue",FALSE,0,NA,2018-02-05 15:25:43,TRUE,NA,"960534912507043841",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","SillySarahbelle",0,FALSE,FALSE,NA,NA
"1041","It seems everyone w #flu gets a #troponin, usually elevated @ 0.5.
In those pts, you",FALSE,1,NA,2018-02-05 15:25:42,FALSE,NA,"960534909373812736",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DavidMayMD",0,FALSE,FALSE,NA,NA
"1042","RT @CDCDirector: You can reduce your risk of getting the #flu through everyday good health habits. Please stay home if you are sick to help…",FALSE,0,NA,2018-02-05 15:25:33,FALSE,NA,"960534869502808064",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mzpag",124,TRUE,FALSE,NA,NA
"1043","When someone asks how you feel when you have the #flu https://t.co/quEuPESAON",FALSE,0,NA,2018-02-05 15:25:30,FALSE,NA,"960534858803146753",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","RealShawnQuinn",0,FALSE,FALSE,NA,NA
"1044","RT @AAPNews: New @CDCgov data shows 53 children have died from #flu. People 6 months and older should be vaccinated as flu continues to be…",FALSE,0,NA,2018-02-05 15:24:49,FALSE,NA,"960534687302037504",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KLS3007",60,TRUE,FALSE,NA,NA
"1045","RT @CHCPinellas: The worst #flu season in nearly a decade has filled #emergency #rooms and strained resources at #medical #centers. “We tho…",FALSE,0,NA,2018-02-05 15:24:49,FALSE,NA,"960534686199177216",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MadDogCampis",1,TRUE,FALSE,NA,NA
"1046","RT @CDCDirector: #FluTip for businesses: #Flu causes thousands or tens of thousands of deaths and billions of dollars in lost productivity…",FALSE,0,NA,2018-02-05 15:24:47,FALSE,NA,"960534676875218946",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","abrooks19",16,TRUE,FALSE,NA,NA
"1047","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-05 15:24:27,FALSE,NA,"960534594763272193",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jerry73v",732,TRUE,FALSE,NA,NA
"1048","RT @CDCDirector: #FluTip for businesses: #Flu causes thousands or tens of thousands of deaths and billions of dollars in lost productivity…",FALSE,0,NA,2018-02-05 15:24:05,FALSE,NA,"960534500362121217",NA,"<a href=\"http://www.handmark.com\" rel=\"nofollow\">TweetCaster for iOS</a>","CofHEQ",16,TRUE,FALSE,NA,NA
"1049","RT @CDCDirector: We continue to recommend #flu vaccine. Even though most flu vaccines have low effectiveness against H3N2 viruses, effectiv…",FALSE,0,NA,2018-02-05 15:24:01,FALSE,NA,"960534485275201542",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","TenaciousMe13",138,TRUE,FALSE,NA,NA
"1050","RT @battlesuperbugs: Look at this map highlighting #flu cases in the US! Red means high number of cases. Wow. https://t.co/5hYgncFmaR #figh…",FALSE,0,NA,2018-02-05 15:23:11,FALSE,NA,"960534274888826880",NA,"<a href=\"http://www.handmark.com\" rel=\"nofollow\">TweetCaster for iOS</a>","CofHEQ",9,TRUE,FALSE,NA,NA
"1051","RT @battlesuperbugs: Look at this map highlighting #flu cases in the US! Red means high number of cases. Wow. https://t.co/5hYgncFmaR #figh…",FALSE,0,NA,2018-02-05 15:22:28,FALSE,NA,"960534095443955713",NA,"<a href=\"http://www.handmark.com\" rel=\"nofollow\">TweetCaster for iOS</a>","GlobalPHObserv",9,TRUE,FALSE,NA,NA
"1052","RT @CDCDirector: You can reduce your risk of getting the #flu through everyday good health habits. Please stay home if you are sick to help…",FALSE,0,NA,2018-02-05 15:22:23,FALSE,NA,"960534074581385216",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","KYT_ThatsME",124,TRUE,FALSE,NA,NA
"1053","RT @battlesuperbugs: Look at this map highlighting #flu cases in the US! Red means high number of cases. Wow. https://t.co/5hYgncFmaR #figh…",FALSE,0,NA,2018-02-05 15:22:10,FALSE,NA,"960534018960904192",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","GWpublichealth",9,TRUE,FALSE,NA,NA
"1054","I read on @HealthNewsFL the @CDCgov says #flu season is getting even worse, especially for children. Here are some… https://t.co/S4UeUcJs4R",FALSE,3,NA,2018-02-05 15:21:53,TRUE,NA,"960533945023639552",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","tonyjenkins08",1,FALSE,FALSE,NA,NA
"1055","RT @CDCDirector: We continue to recommend #flu vaccine. Even though most flu vaccines have low effectiveness against H3N2 viruses, effectiv…",FALSE,0,NA,2018-02-05 15:21:38,FALSE,NA,"960533885305069568",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","KYT_ThatsME",138,TRUE,FALSE,NA,NA
"1056","RT @CDCDirector: CDC’s latest data indicate that #flu activity is still high and widespread across most of the nation and increasing overal…",FALSE,0,NA,2018-02-05 15:21:32,FALSE,NA,"960533861095694339",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","alcapurria_",71,TRUE,FALSE,NA,NA
"1057","RT @CDCDirector: CDC’s latest data indicate that #flu activity is still high and widespread across most of the nation and increasing overal…",FALSE,0,NA,2018-02-05 15:21:23,FALSE,NA,"960533823313383430",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DorothyBeach",71,TRUE,FALSE,NA,NA
